XRD_sample ● Full Chart
Wavelength = 1.54059
12.32	131.00
12.34	148.00
12.36	144.00
12.38	133.00
12.4	170.00
12.42	137.00
12.44	167.00
12.46	139.00
12.48	145.00
12.5	149.00
12.52	151.00
12.54	146.00
12.56	173.00
12.58	162.00
12.6	127.00
12.62	151.00
12.64	147.00
12.66	173.00
12.68	159.00
12.7	147.00
12.72	152.00
12.74	164.00
12.76	166.00
12.78	155.00
12.8	159.00
12.82	150.00
12.84	156.00
12.86	139.00
12.88	175.00
12.9	169.00
12.92	150.00
12.94	157.00
12.96	153.00
12.98	165.00
13	179.00
13.02	167.00
13.04	174.00
13.06	150.00
13.08	149.00
13.1	148.00
13.12	158.00
13.14	175.00
13.16	165.00
13.18	157.00
13.2	161.00
13.22	174.00
13.24	163.00
13.26	164.00
13.28	152.00
13.3	146.00
13.32	161.00
13.34	166.00
13.36	169.00
13.38	162.00
13.4	163.00
13.42	178.00
13.44	189.00
13.46	156.00
13.48	152.00
13.5	169.00
13.52	155.00
13.54	186.00
13.56	181.00
13.58	147.00
13.6	169.00
13.62	171.00
13.64	158.00
13.66	161.00
13.68	185.00
13.7	176.00
13.72	168.00
13.74	170.00
13.76	171.00
13.78	168.00
13.8	171.00
13.82	169.00
13.84	167.00
13.86	162.00
13.88	181.00
13.9	176.00
13.92	165.00
13.94	169.00
13.96	177.00
13.98	177.00
14	186.00
14.02	195.00
14.04	174.00
14.06	158.00
14.08	182.00
14.1	181.00
14.12	173.00
14.14	185.00
14.16	187.00
14.18	191.00
14.2	193.00
14.22	193.00
14.24	202.00
14.26	203.00
14.28	173.00
14.3	199.00
14.32	178.00
14.34	168.00
14.36	190.00
14.38	193.00
14.4	217.00
14.42	208.00
14.44	169.00
14.46	186.00
14.48	191.00
14.5	199.00
14.52	171.00
14.54	179.00
14.56	199.00
14.58	209.00
14.6	166.00
14.62	176.00
14.64	202.00
14.66	174.00
14.68	175.00
14.7	171.00
14.72	192.00
14.74	198.00
14.76	205.00
14.78	196.00
14.8	192.00
14.82	211.00
14.84	201.00
14.86	197.00
14.88	189.00
14.9	170.00
14.92	198.00
14.94	179.00
14.96	198.00
14.98	206.00
15	216.00
15.02	222.00
15.04	212.00
15.06	205.00
15.08	205.00
15.1	199.00
15.12	213.00
15.14	212.00
15.16	225.00
15.18	206.00
15.2	197.00
15.22	195.00
15.24	212.00
15.26	226.00
15.28	207.00
15.3	222.00
15.32	203.00
15.34	202.00
15.36	219.00
15.38	212.00
15.4	241.00
15.42	212.00
15.44	224.00
15.46	203.00
15.48	229.00
15.5	235.00
15.52	198.00
15.54	205.00
15.56	240.00
15.58	239.00
15.6	200.00
15.62	218.00
15.64	228.00
15.66	223.00
15.68	245.00
15.7	244.00
15.72	193.00
15.74	240.00
15.76	228.00
15.78	234.00
15.8	222.00
15.82	251.00
15.84	208.00
15.86	238.00
15.88	231.00
15.9	259.00
15.92	225.00
15.94	245.00
15.96	244.00
15.98	233.00
16	215.00
16.02	246.00
16.04	251.00
16.06	238.00
16.08	231.00
16.1	240.00
16.12	217.00
16.14	211.00
16.16	240.00
16.18	246.00
16.2	246.00
16.22	261.00
16.24	247.00
16.26	238.00
16.28	250.00
16.3	248.00
16.32	249.00
16.34	231.00
16.36	225.00
16.38	275.00
16.4	265.00
16.42	249.00
16.44	235.00
16.46	274.00
16.48	263.00
16.5	253.00
16.52	237.00
16.54	253.00
16.56	249.00
16.58	279.00
16.6	269.00
16.62	252.00
16.64	270.00
16.66	263.00
16.68	265.00
16.7	240.00
16.72	253.00
16.74	246.00
16.76	270.00
16.78	268.00
16.8	292.00
16.82	278.00
16.84	268.00
16.86	233.00
16.88	256.00
16.9	289.00
16.92	269.00
16.94	270.00
16.96	318.00
16.98	294.00
17	259.00
17.02	276.00
17.04	261.00
17.06	302.00
17.08	291.00
17.1	270.00
17.12	264.00
17.14	276.00
17.16	264.00
17.18	282.00
17.2	286.00
17.22	275.00
17.24	284.00
17.26	293.00
17.28	287.00
17.3	325.00
17.32	284.00
17.34	310.00
17.36	306.00
17.38	286.00
17.4	280.00
17.42	318.00
17.44	279.00
17.46	315.00
17.48	321.00
17.5	339.00
17.52	322.00
17.54	290.00
17.56	307.00
17.58	293.00
17.6	295.00
17.62	297.00
17.64	300.00
17.66	321.00
17.68	324.00
17.7	299.00
17.72	350.00
17.74	332.00
17.76	329.00
17.78	351.00
17.8	309.00
17.82	320.00
17.84	309.00
17.86	316.00
17.88	298.00
17.9	344.00
17.92	322.00
17.94	357.00
17.96	309.00
17.98	318.00
18	319.00
18.02	343.00
18.04	362.00
18.06	326.00
18.08	348.00
18.1	330.00
18.12	333.00
18.14	351.00
18.16	326.00
18.18	340.00
18.2	339.00
18.22	333.00
18.24	340.00
18.26	311.00
18.28	341.00
18.3	349.00
18.32	366.00
18.34	366.00
18.36	359.00
18.38	363.00
18.4	355.00
18.42	343.00
18.44	378.00
18.46	343.00
18.48	353.00
18.5	366.00
18.52	370.00
18.54	348.00
18.56	382.00
18.58	365.00
18.6	358.00
18.62	365.00
18.64	348.00
18.66	353.00
18.68	367.00
18.7	375.00
18.72	358.00
18.74	377.00
18.76	353.00
18.78	382.00
18.8	351.00
18.82	402.00
18.84	384.00
18.86	364.00
18.88	410.00
18.9	364.00
18.92	378.00
18.94	368.00
18.96	348.00
18.98	360.00
19	403.00
19.02	393.00
19.04	410.00
19.06	384.00
19.08	373.00
19.1	376.00
19.12	384.00
19.14	376.00
19.16	351.00
19.18	386.00
19.2	424.00
19.22	364.00
19.24	402.00
19.26	410.00
19.28	452.00
19.3	419.00
19.32	413.00
19.34	400.00
19.36	394.00
19.38	421.00
19.4	398.00
19.42	389.00
19.44	415.00
19.46	413.00
19.48	412.00
19.5	390.00
19.52	420.00
19.54	393.00
19.56	406.00
19.58	425.00
19.6	395.00
19.62	419.00
19.64	429.00
19.66	385.00
19.68	414.00
19.7	428.00
19.72	443.00
19.74	444.00
19.76	410.00
19.78	436.00
19.8	446.00
19.82	463.00
19.84	431.00
19.86	412.00
19.88	453.00
19.9	419.00
19.92	457.00
19.94	474.00
19.96	447.00
19.98	427.00
20	420.00
20.02	446.00
20.04	446.00
20.06	461.00
20.08	431.00
20.1	458.00
20.12	463.00
20.14	461.00
20.16	452.00
20.18	457.00
20.2	456.00
20.22	412.00
20.24	475.00
20.26	458.00
20.28	437.00
20.3	472.00
20.32	461.00
20.34	424.00
20.36	496.00
20.38	471.00
20.4	480.00
20.42	448.00
20.44	480.00
20.46	437.00
20.48	463.00
20.5	470.00
20.52	462.00
20.54	464.00
20.56	443.00
20.58	483.00
20.6	472.00
20.62	458.00
20.64	485.00
20.66	464.00
20.68	455.00
20.7	447.00
20.72	458.00
20.74	475.00
20.76	462.00
20.78	462.00
20.8	510.00
20.82	505.00
20.84	495.00
20.86	520.00
20.88	506.00
20.9	444.00
20.92	450.00
20.94	441.00
20.96	501.00
20.98	520.00
21	509.00
21.02	449.00
21.04	490.00
21.06	444.00
21.08	514.00
21.1	466.00
21.12	477.00
21.14	535.00
21.16	476.00
21.18	489.00
21.2	481.00
21.22	502.00
21.24	462.00
21.26	461.00
21.28	510.00
21.3	461.00
21.32	496.00
21.34	456.00
21.36	487.00
21.38	482.00
21.4	505.00
21.42	518.00
21.44	513.00
21.46	505.00
21.48	475.00
21.5	466.00
21.52	490.00
21.54	525.00
21.56	518.00
21.58	495.00
21.6	522.00
21.62	528.00
21.64	492.00
21.66	511.00
21.68	539.00
21.7	462.00
21.72	512.00
21.74	498.00
21.76	511.00
21.78	481.00
21.8	546.00
21.82	468.00
21.84	485.00
21.86	501.00
21.88	499.00
21.9	545.00
21.92	465.00
21.94	569.00
21.96	495.00
21.98	518.00
22	535.00
22.02	529.00
22.04	533.00
22.06	480.00
22.08	514.00
22.1	523.00
22.12	515.00
22.14	507.00
22.16	498.00
22.18	506.00
22.2	542.00
22.22	519.00
22.24	509.00
22.26	513.00
22.28	515.00
22.3	553.00
22.32	516.00
22.34	542.00
22.36	527.00
22.38	508.00
22.4	520.00
22.42	489.00
22.44	498.00
22.46	498.00
22.48	551.00
22.5	525.00
22.52	566.00
22.54	515.00
22.56	509.00
22.58	493.00
22.6	538.00
22.62	540.00
22.64	515.00
22.66	469.00
22.68	516.00
22.7	517.00
22.72	531.00
22.74	522.00
22.76	518.00
22.78	532.00
22.8	534.00
22.82	500.00
22.84	507.00
22.86	487.00
22.88	483.00
22.9	520.00
22.92	508.00
22.94	535.00
22.96	554.00
22.98	525.00
23	534.00
23.02	508.00
23.04	504.00
23.06	510.00
23.08	554.00
23.1	532.00
23.12	575.00
23.14	516.00
23.16	523.00
23.18	516.00
23.2	535.00
23.22	528.00
23.24	551.00
23.26	540.00
23.28	511.00
23.3	511.00
23.32	544.00
23.34	533.00
23.36	545.00
23.38	560.00
23.4	532.00
23.42	573.00
23.44	566.00
23.46	546.00
23.48	541.00
23.5	552.00
23.52	520.00
23.54	509.00
23.56	536.00
23.58	538.00
23.6	486.00
23.62	532.00
23.64	517.00
23.66	515.00
23.68	533.00
23.7	574.00
23.72	543.00
23.74	553.00
23.76	530.00
23.78	498.00
23.8	526.00
23.82	567.00
23.84	532.00
23.86	514.00
23.88	555.00
23.9	552.00
23.92	523.00
23.94	538.00
23.96	506.00
23.98	561.00
24	545.00
24.02	560.00
24.04	531.00
24.06	544.00
24.08	587.00
24.1	512.00
24.12	571.00
24.14	535.00
24.16	521.00
24.18	527.00
24.2	536.00
24.22	534.00
24.24	527.00
24.26	514.00
24.28	563.00
24.3	518.00
24.32	573.00
24.34	539.00
24.36	536.00
24.38	513.00
24.4	488.00
24.42	579.00
24.44	517.00
24.46	515.00
24.48	556.00
24.5	517.00
24.52	538.00
24.54	533.00
24.56	533.00
24.58	496.00
24.6	511.00
24.62	552.00
24.64	515.00
24.66	515.00
24.68	557.00
24.7	503.00
24.72	534.00
24.74	541.00
24.76	551.00
24.78	528.00
24.8	525.00
24.82	494.00
24.84	543.00
24.86	548.00
24.88	524.00
24.9	504.00
24.92	538.00
24.94	514.00
24.96	514.00
24.98	539.00
25	516.00
25.02	487.00
25.04	516.00
25.06	555.00
25.08	520.00
25.1	567.00
25.12	532.00
25.14	505.00
25.16	544.00
25.18	523.00
25.2	529.00
25.22	485.00
25.24	511.00
25.26	499.00
25.28	533.00
25.3	541.00
25.32	538.00
25.34	511.00
25.36	480.00
25.38	486.00
25.4	500.00
25.42	554.00
25.44	512.00
25.46	509.00
25.48	524.00
25.5	529.00
25.52	532.00
25.54	473.00
25.56	526.00
25.58	540.00
25.6	510.00
25.62	508.00
25.64	534.00
25.66	507.00
25.68	484.00
25.7	468.00
25.72	552.00
25.74	523.00
25.76	502.00
25.78	487.00
25.8	483.00
25.82	523.00
25.84	563.00
25.86	536.00
25.88	501.00
25.9	506.00
25.92	521.00
25.94	511.00
25.96	530.00
25.98	493.00
26	518.00
26.02	535.00
26.04	507.00
26.06	538.00
26.08	510.00
26.1	511.00
26.12	513.00
26.14	484.00
26.16	554.00
26.18	522.00
26.2	514.00
26.22	475.00
26.24	518.00
26.26	492.00
26.28	521.00
26.3	514.00
26.32	599.00
26.34	532.00
26.36	475.00
26.38	510.00
26.4	512.00
26.42	546.00
26.44	499.00
26.46	491.00
26.48	512.00
26.5	535.00
26.52	491.00
26.54	498.00
26.56	427.00
26.58	475.00
26.6	564.00
26.62	501.00
26.64	518.00
26.66	475.00
26.68	497.00
26.7	526.00
26.72	490.00
26.74	495.00
26.76	538.00
26.78	487.00
26.8	477.00
26.82	495.00
26.84	508.00
26.86	485.00
26.88	477.00
26.9	514.00
26.92	490.00
26.94	501.00
26.96	468.00
26.98	551.00
27	507.00
27.02	491.00
27.04	508.00
27.06	520.00
27.08	513.00
27.1	469.00
27.12	500.00
27.14	505.00
27.16	461.00
27.18	483.00
27.2	521.00
27.22	494.00
27.24	480.00
27.26	477.00
27.28	486.00
27.3	524.00
27.32	501.00
27.34	523.00
27.36	467.00
27.38	499.00
27.4	508.00
27.42	479.00
27.44	463.00
27.46	487.00
27.48	478.00
27.5	471.00
27.52	508.00
27.54	464.00
27.56	446.00
27.58	474.00
27.6	478.00
27.62	487.00
27.64	490.00
27.66	453.00
27.68	500.00
27.7	484.00
27.72	476.00
27.74	465.00
27.76	473.00
27.78	435.00
27.8	458.00
27.82	489.00
27.84	501.00
27.86	496.00
27.88	465.00
27.9	505.00
27.92	456.00
27.94	463.00
27.96	495.00
27.98	474.00
28	480.00
28.02	467.00
28.04	458.00
28.06	497.00
28.08	476.00
28.1	437.00
28.12	514.00
28.14	487.00
28.16	512.00
28.18	501.00
28.2	464.00
28.22	502.00
28.24	490.00
28.26	489.00
28.28	475.00
28.3	504.00
28.32	465.00
28.34	429.00
28.36	501.00
28.38	504.00
28.4	475.00
28.42	486.00
28.44	465.00
28.46	492.00
28.48	475.00
28.5	512.00
28.52	456.00
28.54	459.00
28.56	478.00
28.58	459.00
28.6	466.00
28.62	463.00
28.64	449.00
28.66	438.00
28.68	447.00
28.7	486.00
28.72	456.00
28.74	442.00
28.76	496.00
28.78	489.00
28.8	465.00
28.82	469.00
28.84	474.00
28.86	491.00
28.88	506.00
28.9	469.00
28.92	477.00
28.94	474.00
28.96	479.00
28.98	445.00
29	471.00
29.02	452.00
29.04	438.00
29.06	483.00
29.08	477.00
29.1	410.00
29.12	520.00
29.14	471.00
29.16	430.00
29.18	445.00
29.2	460.00
29.22	452.00
29.24	449.00
29.26	472.00
29.28	447.00
29.3	457.00
29.32	466.00
29.34	437.00
29.36	484.00
29.38	465.00
29.4	466.00
29.42	411.00
29.44	457.00
29.46	437.00
29.48	456.00
29.5	497.00
29.52	455.00
29.54	440.00
29.56	453.00
29.58	442.00
29.6	418.00
29.62	459.00
29.64	455.00
29.66	435.00
29.68	473.00
29.7	421.00
29.72	438.00
29.74	453.00
29.76	445.00
29.78	465.00
29.8	450.00
29.82	423.00
29.84	435.00
29.86	457.00
29.88	449.00
29.9	462.00
29.92	448.00
29.94	445.00
29.96	436.00
29.98	415.00
30	443.00
30.02	436.00
30.04	430.00
30.06	457.00
30.08	496.00
30.1	446.00
30.12	455.00
30.14	448.00
30.16	404.00
30.18	427.00
30.2	473.00
30.22	463.00
30.24	428.00
30.26	431.00
30.28	441.00
30.3	436.00
30.32	423.00
30.34	443.00
30.36	433.00
30.38	420.00
30.4	449.00
30.42	459.00
30.44	391.00
30.46	394.00
30.48	457.00
30.5	437.00
30.52	436.00
30.54	445.00
30.56	461.00
30.58	433.00
30.6	481.00
30.62	423.00
30.64	401.00
30.66	406.00
30.68	403.00
30.7	421.00
30.72	405.00
30.74	422.00
30.76	404.00
30.78	430.00
30.8	453.00
30.82	433.00
30.84	441.00
30.86	436.00
30.88	422.00
30.9	410.00
30.92	451.00
30.94	435.00
30.96	393.00
30.98	405.00
31	431.00
31.02	437.00
31.04	435.00
31.06	423.00
31.08	389.00
31.1	437.00
31.12	449.00
31.14	435.00
31.16	412.00
31.18	428.00
31.2	404.00
31.22	422.00
31.24	449.00
31.26	410.00
31.28	415.00
31.3	429.00
31.32	404.00
31.34	385.00
31.36	400.00
31.38	392.00
31.4	433.00
31.42	388.00
31.44	402.00
31.46	438.00
31.48	401.00
31.5	419.00
31.52	371.00
31.54	422.00
31.56	418.00
31.58	401.00
31.6	407.00
31.62	410.00
31.64	391.00
31.66	371.00
31.68	400.00
31.7	447.00
31.72	406.00
31.74	411.00
31.76	352.00
31.78	392.00
31.8	389.00
31.82	414.00
31.84	412.00
31.86	395.00
31.88	378.00
31.9	371.00
31.92	397.00
31.94	366.00
31.96	386.00
31.98	407.00
32	396.00
32.02	394.00
32.04	393.00
32.06	374.00
32.08	442.00
32.1	413.00
32.12	422.00
32.14	385.00
32.16	356.00
32.18	409.00
32.2	374.00
32.22	408.00
32.24	418.00
32.26	402.00
32.28	378.00
32.3	387.00
32.32	387.00
32.34	393.00
32.36	397.00
32.38	367.00
32.4	382.00
32.42	388.00
32.44	388.00
32.46	411.00
32.48	416.00
32.5	355.00
32.52	378.00
32.54	402.00
32.56	415.00
32.58	357.00
32.6	373.00
32.62	361.00
32.64	412.00
32.66	374.00
32.68	380.00
32.7	410.00
32.72	410.00
32.74	415.00
32.76	399.00
32.78	395.00
32.8	395.00
32.82	371.00
32.84	377.00
32.86	403.00
32.88	337.00
32.9	370.00
32.92	388.00
32.94	407.00
32.96	381.00
32.98	360.00
33	364.00
33.02	389.00
33.04	372.00
33.06	382.00
33.08	386.00
33.1	358.00
33.12	357.00
33.14	409.00
33.16	382.00
33.18	370.00
33.2	395.00
33.22	316.00
33.24	328.00
33.26	327.00
33.28	349.00
33.3	355.00
33.32	357.00
33.34	355.00
33.36	363.00
33.38	337.00
33.4	360.00
33.42	334.00
33.44	340.00
33.46	387.00
33.48	327.00
33.5	340.00
33.52	350.00
33.54	338.00
33.56	396.00
33.58	378.00
33.6	353.00
33.62	342.00
33.64	362.00
33.66	347.00
33.68	396.00
33.7	375.00
33.72	366.00
33.74	361.00
33.76	347.00
33.78	332.00
33.8	377.00
33.82	387.00
33.84	297.00
33.86	375.00
33.88	349.00
33.9	307.00
33.92	339.00
33.94	334.00
33.96	397.00
33.98	317.00
34	354.00
34.02	309.00
34.04	345.00
34.06	331.00
34.08	326.00
34.1	346.00
34.12	322.00
34.14	366.00
34.16	347.00
34.18	359.00
34.2	367.00
34.22	353.00
34.24	355.00
34.26	366.00
34.28	360.00
34.3	291.00
34.32	328.00
34.34	352.00
34.36	378.00
34.38	354.00
34.4	329.00
34.42	360.00
34.44	317.00
34.46	309.00
34.48	337.00
34.5	328.00
34.52	331.00
34.54	301.00
34.56	334.00
34.58	344.00
34.6	290.00
34.62	325.00
34.64	316.00
34.66	321.00
34.68	285.00
34.7	289.00
34.72	348.00
34.74	301.00
34.76	342.00
34.78	342.00
34.8	347.00
34.82	325.00
34.84	321.00
34.86	335.00
34.88	278.00
34.9	304.00
34.92	321.00
34.94	333.00
34.96	337.00
34.98	323.00
35	300.00
35.02	307.00
35.04	291.00
35.06	318.00
35.08	297.00
35.1	318.00
35.12	315.00
35.14	301.00
35.16	299.00
35.18	308.00
35.2	313.00
35.22	295.00
35.24	291.00
35.26	306.00
35.28	301.00
35.3	301.00
35.32	288.00
35.34	364.00
35.36	312.00
35.38	328.00
35.4	314.00
35.42	285.00
35.44	330.00
35.46	300.00
35.48	283.00
35.5	305.00
35.52	321.00
35.54	300.00
35.56	293.00
35.58	317.00
35.6	271.00
35.62	314.00
35.64	300.00
35.66	276.00
35.68	296.00
35.7	295.00
35.72	282.00
35.74	301.00
35.76	297.00
35.78	305.00
35.8	309.00
35.82	292.00
35.84	323.00
35.86	302.00
35.88	323.00
35.9	310.00
35.92	284.00
35.94	301.00
35.96	285.00
35.98	283.00
36	291.00
36.02	293.00
36.04	298.00
36.06	288.00
36.08	293.00
36.1	263.00
36.12	294.00
36.14	280.00
36.16	319.00
36.18	284.00
36.2	263.00
36.22	294.00
36.24	289.00
36.26	263.00
36.28	289.00
36.3	277.00
36.32	295.00
36.34	270.00
36.36	268.00
36.38	276.00
36.4	295.00
36.42	292.00
36.44	273.00
36.46	304.00
36.48	279.00
36.5	285.00
36.52	297.00
36.54	266.00
36.56	271.00
36.58	312.00
36.6	295.00
36.62	297.00
36.64	278.00
36.66	267.00
36.68	227.00
36.7	286.00
36.72	277.00
36.74	269.00
36.76	278.00
36.78	247.00
36.8	278.00
36.82	251.00
36.84	272.00
36.86	251.00
36.88	265.00
36.9	289.00
36.92	275.00
36.94	246.00
36.96	305.00
36.98	258.00
37	254.00
37.02	278.00
37.04	275.00
37.06	267.00
37.08	261.00
37.1	249.00
37.12	259.00
37.14	245.00
37.16	242.00
37.18	261.00
37.2	257.00
37.22	262.00
37.24	265.00
37.26	223.00
37.28	264.00
37.3	234.00
37.32	255.00
37.34	246.00
37.36	263.00
37.38	274.00
37.4	234.00
37.42	237.00
37.44	266.00
37.46	236.00
37.48	251.00
37.5	260.00
37.52	268.00
37.54	277.00
37.56	281.00
37.58	271.00
37.6	250.00
37.62	279.00
37.64	269.00
37.66	228.00
37.68	263.00
37.7	255.00
37.72	242.00
37.74	223.00
37.76	251.00
37.78	232.00
37.8	256.00
37.82	234.00
37.84	236.00
37.86	223.00
37.88	257.00
37.9	262.00
37.92	250.00
37.94	239.00
37.96	271.00
37.98	252.00
38	221.00
38.02	268.00
38.04	234.00
38.06	259.00
38.08	226.00
38.1	225.00
38.12	235.00
38.14	244.00
38.16	228.00
38.18	265.00
38.2	231.00
38.22	245.00
38.24	263.00
38.26	232.00
38.28	240.00
38.3	232.00
38.32	251.00
38.34	249.00
38.36	247.00
38.38	236.00
38.4	246.00
38.42	262.00
38.44	249.00
38.46	235.00
38.48	274.00
38.5	240.00
38.52	210.00
38.54	219.00
38.56	282.00
38.58	233.00
38.6	255.00
38.62	223.00
38.64	221.00
38.66	238.00
38.68	240.00
38.7	226.00
38.72	253.00
38.74	230.00
38.76	220.00
38.78	234.00
38.8	227.00
38.82	237.00
38.84	230.00
38.86	253.00
38.88	245.00
38.9	224.00
38.92	223.00
38.94	245.00
38.96	229.00
38.98	223.00
39	231.00
39.02	235.00
39.04	220.00
39.06	223.00
39.08	227.00
39.1	231.00
39.12	257.00
39.14	224.00
39.16	230.00
39.18	237.00
39.2	236.00
39.22	259.00
39.24	233.00
39.26	253.00
39.28	227.00
39.3	250.00
39.32	238.00
39.34	242.00
39.36	261.00
39.38	230.00
39.4	242.00
39.42	228.00
39.44	228.00
39.46	221.00
39.48	249.00
39.5	253.00
39.52	223.00
39.54	258.00
39.56	234.00
39.58	249.00
39.6	225.00
39.62	254.00
39.64	237.00
39.66	227.00
39.68	257.00
39.7	255.00
39.72	222.00
39.74	240.00
39.76	251.00
39.78	235.00
39.8	227.00
39.82	217.00
39.84	235.00
39.86	242.00
39.88	215.00
39.9	275.00
39.92	235.00
39.94	218.00
39.96	238.00
39.98	218.00
40	206.00
40.02	231.00
